ea:9e:b4:53:24:54,38:17:c3:1f:0e:02,38:17:c3:1f:0e:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:0e:10,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:35:11,80:8d:b7:55:35:10,80:8d:b7:55:39:c0,80:8d:b7:55:35:03,38:17:c3:1f:01:82,38:17:c3:1f:01:81,b0:be:76:f8:30:5e,80:8d:b7:55:35:01,38:17:c3:1f:01:80,80:8d:b7:55:35:02,38:17:c3:1f:01:91,80:8d:b7:55:39:d1,38:17:c3:1f:01:90,ac:e2:d3:c4:08:e6,80:8d:b7:55:25:f1,80:8d:b7:55:25:f0,80:8d:b7:55:39:d2,80:8d:b7:55:39:d0,38:17:c3:1f:01:92,38:17:c3:19:d7:62,80:8d:b7:55:25:f3,80:8d:b7:55:25:f2,44:48:c1:a5:82:32,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,44:48:c1:a5:82:31,38:17:c3:19:d7:71,80:8d:b7:55:3a:40,80:8d:b7:55:3a:52,38:17:c3:19:d7:70,38:17:c3:19:d7:72,44:48:c1:a5:82:21,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,44:48:c1:a5:82:30,00:4e:35:df:06:50,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,00:4e:35:df:06:52,00:4e:35:df:06:51,20:a6:cd:50:24:b0,38:17:c3:19:45:b0,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,80:8d:b7:55:25:e0,80:8d:b7:55:25:e3,80:8d:b7:55:39:c1,80:8d:b7:55:25:e2,38:17:c3:19:d7:60,38:17:c3:19:d7:61,44:48:c1:a5:82:20,44:48:c1:a5:82:22,00:4e:35:df:06:42,20:a6:cd:50:24:a0,38:17:c3:19:45:b2,80:8d:b7:55:35:00,80:8d:b7:55:39:c2,80:8d:b7:55:25:e1,38:17:c3:1e:ff:02,20:a6:cd:50:24:a2,38:17:c3:19:55:50,38:17:c3:1e:ff:01,00:4e:35:df:06:40,20:a6:cd:50:24:a1,38:17:c3:1e:ff:00,38:17:c3:19:45:b1,38:17:c3:1f:22:30,00:4e:35:df:06:41,68:ff:7b:e4:af:38,b4:5d:50:e1:92:23,68:ff:7b:e4:af:39,38:17:c3:19:55:52,38:17:c3:19:71:90,38:17:c3:1f:09:93,38:17:c3:1f:09:90,38:17:c3:19:55:40,b4:5d:50:e1:92:31,38:17:c3:19:55:51,b4:5d:50:e1:92:33,00:4e:35:de:e1:12,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,00:4e:35:de:e1:10,00:4e:35:de:e1:11,38:17:c3:19:55:41,00:4e:35:de:e1:02,00:4e:35:de:e1:01,00:4e:35:de:e1:00,b4:5d:50:e1:92:20,b4:5d:50:e1:92:21,b4:5d:50:e1:92:22,38:17:c3:1f:08:41,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:1f:08:50,38:17:c3:19:55:42,00:4e:35:de:d7:52,00:4e:35:de:d7:53,00:4e:35:de:d7:51,00:4e:35:de:d7:50,38:17:c3:1f:22:22,38:17:c3:1f:22:32,00:4e:35:de:d7:42,00:4e:35:de:d7:43,38:17:c3:1f:22:20,38:17:c3:1f:22:31,38:17:c3:19:71:92,38:17:c3:19:71:91,00:4e:35:de:d7:40,00:4e:35:de:d7:41,38:17:c3:19:71:80,38:17:c3:19:71:81,38:17:c3:1f:08:51,38:17:c3:1f:08:52,38:17:c3:19:71:82,a8:bd:27:4c:bd:30,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:22,00:4e:35:df:0e:12,38:17:c3:1f:08:42,38:17:c3:1f:08:40,a8:bd:27:4c:bd:20,38:17:c3:1e:fc:b0,00:4e:35:df:0e:10,00:4e:35:df:0e:11,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,00:4e:35:df:0e:00,00:4e:35:df:0e:02,00:4e:35:df:0e:01,64:e5:99:c3:13:3c,38:17:c3:24:58:a0,38:17:c3:24:58:b1,38:17:c3:24:58:b0,38:17:c3:24:58:b2,38:17:c3:24:58:a2,38:17:c3:24:58:a1,38:17:c3:1b:08:b0,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,38:17:c3:1f:0f:92,38:17:c3:24:4f:10,20:a6:cd:42:0b:e3,38:17:c3:24:4f:11,20:a6:cd:42:0b:f0,38:17:c3:1f:22:21,38:17:c3:24:4f:00,38:17:c3:19:45:a1,b4:5d:50:e1:96:53,38:17:c3:19:45:a0,38:17:c3:1f:00:b0,38:17:c3:1f:0f:91,38:17:c3:24:4f:02,38:17:c3:1f:09:92,00:4e:35:df:27:12,38:17:c3:1f:09:91,38:17:c3:1f:09:83,b4:5d:50:e1:96:43,38:17:c3:19:45:a2,38:17:c3:24:4f:12,b4:5d:50:e1:96:51,38:17:c3:1f:0f:90,38:17:c3:24:4f:01,20:a6:cd:42:0b:f3,b4:5d:50:e1:96:50,b4:5d:50:e1:96:52,0a:05:a7:e3:d9:82,9e:2b:77:8e:45:c7,38:17:c3:1f:00:b2,44:48:c1:91:95:b1,38:17:c3:1f:00:b1,80:8d:b7:55:4d:10,44:48:c1:91:95:b0,x,y,label
-51,-60,-60,-60,-61,-62,-62,-64,-64,-64,-64,-78,-71,-76,-74,-74,-71,-76,-75,-77,-73,-77,-81,-77,-77,-73,-73,-77,-84,-77,-77,-80,-84,-86,-80,-75,-90,-78,-76,-76,-75,-76,-76,-80,-84,-83,-83,-82,-84,-84,-87,-93,-87,-88,-89,-78,-74,-88,-81,-84,-83,-77,-87,-96,-98,-80,-71,-88,-95,-97,-94,-94,-97,-97,-98,-98,-97,-93,-99,-98,-91,-95,-98,-99,-99,-99,-99,-97,-99,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-85,-84,-83,-100,-100,-100,-100,-100,-100,-91,-100,-84,-100,-82,-100,-100,-89,-83,-83,-100,-90,-100,-100,-100,-94,-100,545.0,274.2,1.0
-51,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65,-75,-70,-88,-81,-71,-71,-88,-72,-79,-72,-79,-81,-76,-77,-73,-72,-78,-85,-77,-77,-80,-82,-81,-80,-76,-84,-77,-75,-76,-77,-76,-76,-80,-83,-82,-83,-82,-84,-84,-86,-91,-86,-86,-87,-81,-72,-86,-84,-89,-79,-76,-87,-92,-95,-76,-71,-86,-95,-92,-92,-97,-94,-92,-97,-94,-98,-92,-100,-97,-95,-94,-96,-99,-99,-99,-96,-94,-96,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-85,-85,-83,-100,-100,-100,-100,-100,-100,-91,-100,-84,-100,-82,-100,-100,-89,-83,-83,-100,-89,-90,-100,-92,-94,-100,545.0,274.2,1.0
-52,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65,-79,-70,-87,-80,-73,-71,-87,-73,-78,-73,-78,-81,-76,-77,-73,-73,-78,-85,-76,-76,-80,-81,-82,-80,-75,-85,-77,-75,-76,-75,-76,-76,-80,-84,-81,-82,-82,-84,-84,-87,-92,-86,-87,-84,-79,-73,-83,-84,-89,-79,-78,-87,-95,-95,-76,-71,-83,-95,-93,-92,-96,-95,-91,-97,-95,-98,-90,-100,-98,-94,-94,-95,-98,-98,-98,-97,-93,-97,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-85,-85,-83,-100,-100,-100,-100,-100,-100,-91,-100,-84,-100,-82,-100,-100,-89,-83,-83,-100,-89,-92,-100,-94,-94,-100,545.0,288.4,2.0
-52,-66,-66,-66,-66,-65,-66,-66,-66,-66,-66,-79,-70,-91,-82,-72,-71,-91,-71,-79,-72,-79,-80,-76,-77,-72,-72,-78,-86,-76,-76,-80,-79,-80,-80,-75,-82,-76,-75,-76,-75,-76,-76,-80,-84,-81,-82,-81,-84,-84,-87,-92,-86,-87,-82,-79,-72,-81,-85,-92,-77,-79,-87,-93,-93,-74,-71,-81,-95,-91,-91,-97,-94,-89,-96,-94,-98,-89,-100,-97,-96,-94,-94,-98,-98,-97,-96,-92,-96,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-85,-85,-83,-100,-100,-100,-100,-100,-100,-91,-100,-84,-100,-82,-100,-100,-89,-83,-83,-100,-88,-90,-100,-92,-94,-100,545.0,288.4,2.0
-52,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65,-79,-70,-87,-80,-73,-71,-87,-73,-78,-73,-78,-81,-76,-77,-73,-73,-78,-85,-76,-76,-80,-81,-82,-80,-75,-85,-77,-75,-76,-75,-76,-76,-80,-84,-81,-82,-82,-84,-84,-87,-92,-86,-87,-84,-79,-73,-83,-84,-89,-79,-78,-87,-95,-95,-76,-71,-83,-95,-93,-92,-96,-95,-91,-97,-95,-98,-90,-100,-98,-94,-94,-95,-98,-98,-98,-97,-93,-97,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-85,-85,-83,-100,-100,-100,-100,-100,-100,-91,-100,-84,-100,-82,-100,-100,-89,-83,-83,-100,-89,-92,-100,-94,-94,-100,545.0,288.4,2.0
-52,-66,-66,-66,-66,-65,-66,-66,-66,-66,-66,-79,-70,-91,-82,-72,-71,-91,-71,-79,-72,-79,-80,-76,-77,-72,-72,-78,-86,-76,-76,-80,-79,-80,-80,-75,-82,-76,-75,-76,-75,-76,-76,-80,-84,-81,-82,-81,-84,-84,-87,-92,-86,-87,-82,-79,-72,-81,-85,-92,-77,-79,-87,-93,-93,-74,-71,-81,-95,-91,-91,-97,-94,-89,-96,-94,-98,-89,-100,-97,-96,-94,-94,-98,-98,-97,-96,-92,-96,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-85,-85,-83,-100,-100,-100,-100,-100,-100,-91,-100,-84,-100,-82,-100,-100,-89,-83,-83,-100,-88,-90,-100,-92,-94,-100,545.0,288.4,2.0
-51,-62,-62,-62,-63,-62,-63,-65,-65,-65,-65,-77,-70,-81,-76,-74,-71,-81,-74,-78,-73,-77,-81,-77,-77,-73,-73,-77,-83,-77,-77,-80,-84,-86,-80,-75,-87,-77,-75,-76,-75,-76,-76,-80,-84,-82,-83,-82,-84,-84,-87,-93,-86,-87,-86,-79,-73,-85,-83,-87,-81,-77,-87,-96,-96,-78,-71,-85,-95,-95,-93,-95,-96,-94,-98,-97,-97,-91,-100,-98,-92,-95,-97,-99,-99,-98,-98,-96,-98,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-85,-84,-83,-100,-100,-100,-100,-100,-100,-91,-100,-84,-100,-82,-100,-100,-89,-83,-83,-100,-90,-95,-100,-96,-94,-100,545.0,288.4,2.0
-51,-62,-62,-62,-63,-62,-63,-65,-65,-65,-65,-77,-70,-81,-76,-74,-71,-81,-74,-78,-73,-77,-81,-77,-77,-73,-73,-77,-83,-77,-77,-80,-84,-86,-80,-75,-87,-77,-75,-76,-75,-76,-76,-80,-84,-82,-83,-82,-84,-84,-87,-93,-86,-87,-86,-79,-73,-85,-83,-87,-81,-77,-87,-96,-96,-78,-71,-85,-95,-95,-93,-95,-96,-94,-98,-97,-97,-91,-100,-98,-92,-95,-97,-99,-99,-98,-98,-96,-98,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-85,-84,-83,-100,-100,-100,-100,-100,-100,-91,-100,-84,-100,-82,-100,-100,-89,-83,-83,-100,-90,-95,-100,-96,-94,-100,545.0,288.4,2.0
-54,-67,-66,-67,-67,-67,-68,-66,-66,-66,-66,-80,-69,-97,-85,-71,-71,-96,-70,-79,-72,-80,-80,-75,-77,-72,-72,-79,-86,-76,-76,-80,-77,-77,-80,-76,-81,-76,-75,-76,-75,-76,-76,-79,-84,-80,-81,-81,-84,-84,-87,-91,-87,-88,-79,-82,-74,-79,-86,-94,-75,-80,-88,-92,-91,-70,-69,-79,-96,-89,-90,-98,-93,-86,-95,-92,-99,-87,-100,-96,-98,-94,-92,-98,-98,-97,-95,-90,-96,-93,-99,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-85,-85,-83,-100,-100,-100,-99,-100,-99,-91,-100,-84,-100,-82,-100,-100,-89,-83,-83,-100,-88,-90,-100,-92,-94,-100,545.0,302.6,3.0
-52,-66,-66,-66,-66,-65,-66,-66,-66,-66,-66,-79,-70,-91,-82,-72,-71,-91,-71,-79,-72,-79,-80,-76,-77,-72,-72,-78,-86,-76,-76,-80,-79,-80,-80,-75,-82,-76,-75,-76,-75,-76,-76,-80,-84,-81,-82,-81,-84,-84,-87,-92,-86,-87,-82,-79,-72,-81,-85,-92,-77,-79,-87,-93,-93,-74,-71,-81,-95,-91,-91,-97,-94,-89,-96,-94,-98,-89,-100,-97,-96,-94,-94,-98,-98,-97,-96,-92,-96,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-85,-85,-83,-100,-100,-100,-100,-100,-100,-91,-100,-84,-100,-82,-100,-100,-89,-83,-83,-100,-88,-90,-100,-92,-94,-100,545.0,302.6,3.0
-52,-66,-66,-66,-66,-65,-66,-66,-66,-66,-66,-79,-70,-91,-82,-72,-71,-91,-71,-79,-72,-79,-80,-76,-77,-72,-72,-78,-86,-76,-76,-80,-79,-80,-80,-75,-82,-76,-75,-76,-75,-76,-76,-80,-84,-81,-82,-81,-84,-84,-87,-92,-86,-87,-82,-79,-72,-81,-85,-92,-77,-79,-87,-93,-93,-74,-71,-81,-95,-91,-91,-97,-94,-89,-96,-94,-98,-89,-100,-97,-96,-94,-94,-98,-98,-97,-96,-92,-96,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-85,-85,-83,-100,-100,-100,-100,-100,-100,-91,-100,-84,-100,-82,-100,-100,-89,-83,-83,-100,-88,-90,-100,-92,-94,-100,545.0,302.6,3.0
-52,-66,-66,-66,-66,-65,-66,-66,-66,-66,-66,-79,-70,-91,-82,-72,-71,-91,-71,-79,-72,-79,-80,-76,-77,-72,-72,-78,-86,-76,-76,-80,-79,-80,-80,-75,-82,-76,-75,-76,-75,-76,-76,-80,-84,-81,-82,-81,-84,-84,-87,-92,-86,-87,-82,-79,-72,-81,-85,-92,-77,-79,-87,-93,-93,-74,-71,-81,-95,-91,-91,-97,-94,-89,-96,-94,-98,-89,-100,-97,-96,-94,-94,-98,-98,-97,-96,-92,-96,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-85,-85,-83,-100,-100,-100,-100,-100,-100,-91,-100,-84,-100,-82,-100,-100,-89,-83,-83,-100,-88,-90,-100,-92,-94,-100,545.0,302.6,3.0
-54,-67,-66,-67,-67,-67,-68,-66,-66,-66,-66,-80,-69,-97,-85,-71,-71,-96,-70,-79,-72,-80,-80,-75,-77,-72,-72,-79,-86,-76,-76,-80,-77,-77,-80,-76,-81,-76,-75,-76,-75,-76,-76,-79,-84,-80,-81,-81,-84,-84,-87,-91,-87,-88,-79,-82,-74,-79,-86,-94,-75,-80,-88,-92,-91,-70,-69,-79,-96,-89,-90,-98,-93,-86,-95,-92,-99,-87,-100,-96,-98,-94,-92,-98,-98,-97,-95,-90,-96,-93,-99,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-85,-85,-83,-100,-100,-100,-99,-100,-99,-91,-100,-84,-100,-82,-100,-100,-89,-83,-83,-100,-88,-90,-100,-92,-94,-100,545.0,302.6,3.0
-51,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65,-78,-70,-86,-78,-73,-71,-85,-73,-78,-73,-78,-80,-76,-77,-73,-73,-78,-84,-76,-77,-80,-82,-83,-80,-75,-85,-77,-75,-76,-75,-76,-76,-80,-84,-82,-82,-82,-84,-84,-87,-92,-86,-87,-85,-78,-72,-84,-84,-89,-79,-78,-87,-95,-95,-76,-71,-84,-95,-93,-92,-95,-95,-92,-97,-95,-98,-91,-100,-98,-93,-94,-96,-98,-98,-98,-97,-94,-97,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-85,-85,-83,-100,-100,-100,-100,-100,-100,-91,-100,-84,-100,-82,-100,-100,-89,-83,-83,-100,-89,-92,-100,-94,-94,-100,545.0,302.6,3.0
-55,-65,-64,-65,-69,-68,-69,-67,-67,-67,-67,-85,-69,-100,-88,-70,-70,-97,-69,-80,-71,-81,-80,-75,-76,-71,-71,-80,-85,-75,-76,-79,-76,-76,-79,-76,-82,-75,-75,-76,-75,-76,-75,-79,-84,-80,-81,-81,-84,-84,-87,-91,-88,-89,-75,-86,-79,-75,-85,-92,-75,-79,-89,-92,-91,-70,-69,-76,-95,-89,-90,-100,-93,-85,-94,-92,-100,-85,-100,-95,-100,-95,-91,-98,-98,-97,-95,-90,-95,-93,-97,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-85,-85,-83,-100,-100,-100,-98,-100,-98,-91,-100,-84,-100,-82,-100,-100,-89,-83,-83,-100,-88,-90,-100,-92,-94,-100,545.0,316.79999999999995,4.0
-55,-65,-64,-65,-69,-68,-69,-67,-67,-67,-67,-85,-69,-100,-88,-70,-70,-97,-69,-80,-71,-81,-80,-75,-76,-71,-71,-80,-85,-75,-76,-79,-76,-76,-79,-76,-82,-75,-75,-76,-75,-76,-75,-79,-84,-80,-81,-81,-84,-84,-87,-91,-88,-89,-75,-86,-79,-75,-85,-92,-75,-79,-89,-92,-91,-70,-69,-76,-95,-89,-90,-100,-93,-85,-94,-92,-100,-85,-100,-95,-100,-95,-91,-98,-98,-97,-95,-90,-95,-93,-97,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-85,-85,-83,-100,-100,-100,-98,-100,-98,-91,-100,-84,-100,-82,-100,-100,-89,-83,-83,-100,-88,-90,-100,-92,-94,-100,545.0,316.79999999999995,4.0
-55,-66,-65,-66,-69,-68,-69,-67,-67,-67,-67,-84,-69,-100,-88,-71,-71,-98,-70,-80,-71,-81,-80,-75,-77,-71,-72,-80,-86,-76,-76,-80,-76,-76,-80,-76,-81,-76,-75,-76,-75,-76,-76,-79,-84,-80,-81,-81,-84,-84,-87,-90,-88,-88,-76,-85,-78,-76,-86,-93,-75,-80,-88,-92,-91,-70,-69,-76,-96,-89,-90,-100,-93,-85,-94,-92,-100,-85,-100,-96,-100,-94,-91,-98,-98,-97,-95,-89,-96,-93,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-85,-85,-83,-100,-100,-100,-98,-100,-98,-91,-100,-84,-100,-82,-100,-100,-89,-83,-83,-100,-88,-90,-100,-92,-94,-100,545.0,316.79999999999995,4.0
-54,-65,-65,-65,-67,-67,-68,-66,-66,-66,-66,-82,-69,-97,-85,-71,-71,-95,-70,-80,-72,-80,-80,-75,-77,-72,-72,-80,-86,-76,-76,-80,-77,-77,-80,-76,-81,-76,-75,-76,-75,-76,-76,-79,-84,-80,-81,-81,-84,-84,-87,-91,-88,-88,-78,-83,-76,-78,-86,-93,-75,-80,-88,-92,-91,-70,-69,-78,-96,-89,-90,-98,-93,-86,-95,-92,-99,-87,-100,-96,-98,-94,-92,-98,-98,-97,-95,-90,-96,-93,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-85,-85,-83,-100,-100,-100,-98,-100,-98,-91,-100,-84,-100,-82,-100,-100,-89,-83,-83,-100,-88,-90,-100,-92,-94,-100,545.0,316.79999999999995,4.0
-52,-65,-65,-65,-66,-65,-66,-66,-66,-66,-66,-80,-70,-91,-82,-72,-70,-90,-71,-79,-72,-79,-80,-76,-77,-72,-72,-79,-85,-76,-76,-80,-79,-80,-80,-75,-83,-76,-75,-76,-75,-76,-75,-79,-84,-81,-82,-82,-84,-84,-87,-92,-87,-88,-82,-80,-73,-80,-84,-91,-77,-78,-88,-93,-94,-74,-70,-81,-94,-91,-91,-97,-95,-89,-96,-94,-98,-89,-100,-97,-96,-94,-94,-98,-98,-98,-96,-92,-96,-95,-99,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-85,-85,-83,-100,-100,-100,-100,-100,-100,-91,-100,-84,-100,-82,-100,-100,-89,-83,-83,-100,-88,-90,-100,-92,-94,-100,545.0,316.79999999999995,4.0
